Day fraction since midnight on 	Temperature (C)	200 kPa (Pa)	Pump Run ()
0.6689235705	37.8921966553	15232.2187500000	0.0000000000
0.6689293544	37.8945312500	15301.3398437500	0.0000000000
0.6689351381	37.8982620239	15188.3828125000	0.0000000000
0.6689409218	37.8993759155	15337.0234375000	0.0000000000
0.6689467055	37.9016990662	15117.2978515625	0.0000000000
0.6689524890	37.9035720825	15216.8837890625	0.0000000000
0.6689582727	37.9036216736	15048.8144531250	0.0000000000
0.6689640795	37.9100685120	14926.0703125000	0.0000000000
0.6689698634	37.9056091309	14946.9453125000	0.0000000000
0.6689756469	37.9138908386	15036.6250000000	0.0000000000
0.6689814306	37.9087104797	14984.5078125000	0.0000000000
0.6689872143	37.9117660522	15025.9384765625	0.0000000000
0.6689929982	37.9150810242	15166.6611328125	0.0000000000
0.6689987819	37.9121284485	15026.1132812500	0.0000000000
0.6690045885	37.9140663147	15183.1601562500	0.0000000000
0.6690103724	37.8864784241	15204.3720703125	0.0000000000
0.6690161561	37.9172439575	15149.8457031250	0.0000000000
0.6690219396	37.9232521057	15134.0283203125	0.0000000000
0.6690277235	37.9240646362	15189.0234375000	0.0000000000
0.6690335072	37.9311790466	15211.5908203125	0.0000000000
0.6690392909	37.9301528931	15228.0527343750	0.0000000000
0.6690450975	37.9380111694	15281.1572265625	0.0000000000
0.6690508814	37.9439964294	15275.6015625000	0.0000000000
0.6690566651	37.9495468140	15300.7558593750	0.0000000000
0.6690624488	37.9555702209	15271.8496093750	0.0000000000
0.6690682323	37.9596290588	15241.5341796875	0.0000000000
0.6690740160	37.9627304077	15113.5869140625	0.0000000000
0.6690797997	37.9638290405	15048.4687500000	0.0000000000
0.6690856068	37.9627876282	15098.0146484375	0.0000000000
0.6690913904	37.9620132446	15055.3671875000	0.0000000000
0.6690971741	37.9617195129	15166.5087890625	0.0000000000
0.6691029578	37.9587211609	15355.2500000000	0.0000000000
0.6691087647	37.9592437744	15134.5263671875	0.0000000000
0.6691145252	37.9636764526	15270.6777343750	0.0000000000
0.6691203087	37.9632949829	15258.7939453125	0.0000000000
0.6691261158	37.9644927979	15242.4521484375	0.0000000000
0.6691318992	37.9697074890	15299.0957031250	0.0000000000
0.6691376832	37.9677314758	15255.5009765625	0.0000000000
0.6691434900	37.9691085815	15307.8505859375	0.0000000000
0.6691492506	37.9666213989	15376.6093750000	0.0000000000
0.6691550340	37.9666328430	15403.4707031250	0.0000000000
0.6691608409	37.9684219360	15468.9121093750	0.0000000000
0.6691666246	37.9721260071	15466.2568359375	0.0000000000
0.6691724083	37.9755668640	15403.3007812500	0.0000000000
0.6691781920	37.9822158813	15357.7656250000	0.0000000000
0.6691839759	37.9827041626	15316.1845703125	0.0000000000
0.6691897596	37.9875144958	15218.7900390625	0.0000000000
0.6691955433	37.9896736145	15221.9326171875	0.0000000000
0.6692013270	37.9904899597	15072.9970703125	0.0000000000
0.6692071338	37.9901618958	15089.5595703125	0.0000000000
0.6692129175	37.9945144653	15191.3496093750	0.0000000000
0.6692187012	37.9956512451	15141.3769531250	0.0000000000
0.6692244847	38.0001068115	15199.3974609375	0.0000000000
0.6692302686	37.9994316101	15292.9785156250	0.0000000000
0.6692360523	38.0015640259	15265.1123046875	0.0000000000
0.6692418358	38.0006294250	15211.7236328125	0.0000000000
0.6692476427	38.0104942322	15232.3828125000	0.0000000000
0.6692534263	38.0140304565	15176.2626953125	0.0000000000
0.6692592102	38.0175895691	15294.9882812500	0.0000000000
0.6692649939	38.0228042603	15340.1533203125	0.0000000000
0.6692708007	38.0271072388	15338.9521484375	0.0000000000
0.6692765613	38.0341033936	15409.9492187500	0.0000000000
0.6692823448	38.0375938416	15396.9101562500	0.0000000000
0.6692881516	38.0418357849	15392.8183593750	0.0000000000
0.6692939353	38.0444602966	15444.7177734375	0.0000000000
0.6692997192	38.0402145386	15194.6435546875	0.0000000000
0.6693055027	38.0409202576	15247.8417968750	0.0000000000
0.6693112866	38.0475883484	15098.3320312500	0.0000000000
0.6693170703	38.0348091125	15076.5507812500	0.0000000000
0.6693228540	38.0522346497	15200.7832031250	0.0000000000
0.6693286608	38.0506629944	15051.2509765625	0.0000000000
0.6693344443	38.0555725098	15150.7695312500	0.0000000000
0.6693402280	38.0538825989	15315.7460937500	0.0000000000
0.6693460119	38.0567359924	15264.2363281250	0.0000000000
0.6693517954	38.0597686768	15202.3144531250	0.0000000000
0.6693575793	38.0537757874	15268.7578125000	0.0000000000
0.6693633862	38.0605697632	15200.2939453125	0.0000000000
0.6693691697	38.0617866516	15226.9091796875	0.0000000000
0.6693749534	38.0633010864	15289.3554687500	0.0000000000
